X,Y,gml_id,cleabs,date_creation,date_modification,date_d_apparition,date_de_confirmation,sources,identifiants_sources,route,numero,abscisse,ordre,cote,statut,type_de_pr,libelle,identifiant_de_section,code_insee_du_departement,lien_vers_route_nommee,gestionnaire
2.78192063,46.30284739,,POIN_REP0000002496268881,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D455,FS,,999,U,Calculé,FS,,"03-D455-U-2","03",ROUTNOMM0000000106099015,Allier
3.40944837,46.63640917,,POIN_REP0000002496268882,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D288,FS,,999,U,Calculé,FS,,"03-D288-U-3","03",ROUTNOMM0000000106098812,Allier
3.3980555,46.36843996,,POIN_REP0000002496268883,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D659,FS,,999,U,Calculé,FS,,"03-D659-U-1","03",ROUTNOMM0000000106098949,Allier
2.88954338,46.32290215,,POIN_REP0000002496268884,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D201,FS,,999,U,Calculé,FS,,"03-D201-U-2","03",ROUTNOMM0000000106099005,Allier
2.94839098,46.16910962,,POIN_REP0000002496268885,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D987,FS,,999,U,Calculé,FS,,"03-D987-U-2","03",ROUTNOMM0000000106099148,Allier
2.95188468,46.66922138,,POIN_REP0000002496268886,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D535,FS,,999,U,Calculé,FS,,"03-D535-U-1","03",ROUTNOMM0000000106098785,Allier
2.66404295,46.1405951,,POIN_REP0000002496268887,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D1089,FS,,999,U,Calculé,FS,,"03-D1089-U-6","03",ROUTNOMM0000000106099168,Allier
3.20560994,46.26504503,,POIN_REP0000002496268888,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D36,FS,,999,U,Calculé,FS,,"03-D36-U-3","03",ROUTNOMM0000000106099225,Allier
2.84966921,46.53227592,,POIN_REP0000002496268889,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D251,FS,,999,U,Calculé,FS,,"03-D251-U-1","03",ROUTNOMM0000000106098856,Allier
3.66543875,46.07742467,,POIN_REP0000002496268890,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D7,FS,,999,U,Calculé,FS,,"03-D7-U-3","03",ROUTNOMM0000000106099251,Allier
3.66543875,46.07742467,,POIN_REP0000002496268891,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D7,FS,,999,U,Calculé,FS,,"03-D7-U-3","03",ROUTNOMM0000000106099251,Allier
3.55062184,46.44435754,,POIN_REP0000002496268892,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D462,FS,,999,U,Calculé,FS,,"03-D462-U-1","03",ROUTNOMM0000000106098883,Allier
3.70971084,45.97422603,,POIN_REP0000002496268893,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D995,FS,,999,U,Calculé,FS,,"03-D995-U-1","03",ROUTNOMM0000000106099252,Allier
3.08125755,46.43280257,,POIN_REP0000002496268894,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D106,FS,,999,U,Calculé,FS,,"03-D106-U-1","03",ROUTNOMM0000000106098891,Allier
3.64266434,46.47767829,,POIN_REP0000002496268895,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D181,FS,,999,U,Calculé,FS,,"03-D181-U-1","03",ROUTNOMM0000000106098851,Allier
3.18961873,46.53261916,,POIN_REP0000002496268896,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D134,FS,,999,U,Calculé,FS,,"03-D134-U-2","03",ROUTNOMM0000000106098845,Allier
3.51085623,46.29409629,,POIN_REP0000002496268897,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D172,FS,,999,U,Calculé,FS,,"03-D172-U-2","03",ROUTNOMM0000000106099042,Allier
3.11335157,46.25599478,,POIN_REP0000002496268898,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D282,FS,,999,U,Calculé,FS,,"03-D282-U-1","03",ROUTNOMM0000000106099068,Allier
2.80839631,46.43774935,,POIN_REP0000002496268899,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D607,FS,,999,U,Calculé,FS,,"03-D607-U-1","03",ROUTNOMM0000000106098934,Allier
2.70152724,46.25164645,,POIN_REP0000002496268900,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D69,FS,,999,U,Calculé,FS,,"03-D69-U-2","03",ROUTNOMM0000000106099085,Allier
2.98056147,46.74637083,,POIN_REP0000002496268901,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D294,FS,,999,U,Calculé,FS,,"03-D294-U-1","03",ROUTNOMM0000000106098774,Allier
3.6677617,46.63082826,,POIN_REP0000002496268902,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D15,FS,,999,U,Calculé,FS,,"03-D15-U-2","03",ROUTNOMM0000000106099058,Allier
3.64994525,46.19245118,,POIN_REP0000002496268903,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D171,FS,,999,U,Calculé,FS,,"03-D171-U-3","03",ROUTNOMM0000000106099114,Allier
3.68125728,46.32372104,,POIN_REP0000002496268904,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D569,FS,,999,U,Calculé,FS,,"03-D569-U-1","03",ROUTNOMM0000000106098971,Allier
2.93427071,46.22698633,,POIN_REP0000002496268905,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D185,FS,,999,U,Calculé,FS,,"03-D185-U-1","03",ROUTNOMM0000000106099098,Allier
2.72626178,46.5009717,,POIN_REP0000002496268906,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D307,FS,,999,U,Calculé,FS,,"03-D307-U-2","03",ROUTNOMM0000000106098916,Allier
3.5009399,46.20930447,,POIN_REP0000002496268907,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D52,FS,,999,U,Calculé,FS,,"03-D52-U-2","03",ROUTNOMM0000000106099094,Allier
3.31583955,46.47431943,,POIN_REP0000002496268908,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D291,FS,,999,U,Calculé,FS,,"03-D291-U-3","03",ROUTNOMM0000000106098890,Allier
3.08804909,46.11610524,,POIN_REP0000002496268909,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D43,FS,,999,U,Calculé,FS,,"03-D43-U-4","03",ROUTNOMM0000000106099247,Allier
2.55915596,46.3249126,,POIN_REP0000002496268910,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D540,FS,,999,U,Calculé,FS,,"03-D540-U-1","03",ROUTNOMM0000000106098990,Allier
3.98188383,46.31909426,,POIN_REP0000002496268911,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D210,FS,,999,U,Calculé,FS,,"03-D210-U-1","03",ROUTNOMM0000000106098970,Allier
3.13647235,46.6923775,,POIN_REP0000002496268912,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D256,FS,,999,U,Calculé,FS,,"03-D256-U-1","03",ROUTNOMM0000000106098783,Allier
3.60944669,46.0905473,,POIN_REP0000002496268913,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D121,FS,,999,U,Calculé,FS,,"03-D121-U-2","03",ROUTNOMM0000000106099219,Allier
3.41012985,46.63698302,,POIN_REP0000002496268914,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D140,FS,,999,U,Calculé,FS,,"03-D140-U-2","03",ROUTNOMM0000000106098799,Allier
3.31237241,46.25211882,,POIN_REP0000002496268915,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D219,FS,,999,U,Calculé,FS,,"03-D219-U-1","03",ROUTNOMM0000000106099067,Allier
3.31142619,46.59254551,,POIN_REP0000002496268916,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D288,FS,,999,U,Calculé,FS,,"03-D288-U-4","03",ROUTNOMM0000000106098812,Allier
2.52153997,46.20301402,,POIN_REP0000002496268917,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D50,FS,,999,U,Calculé,FS,,"03-D50-U-1","03",ROUTNOMM0000000106099181,Allier
3.57799025,46.46498111,,POIN_REP0000002496268918,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D296,FS,,999,U,Calculé,FS,,"03-D296-U-3","03",ROUTNOMM0000000106098875,Allier
2.71638985,46.33214067,,POIN_REP0000002496268919,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D37,FS,,999,U,Calculé,FS,,"03-D37-U-16","03",ROUTNOMM0000000106099194,Allier
2.60776152,46.53652248,,POIN_REP0000002496268920,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D301,FS,,999,U,Calculé,FS,,"03-D301-U-7","03",ROUTNOMM0000000106098952,Allier
3.63838059,46.66285192,,POIN_REP0000002496268921,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D238,FS,,999,U,Calculé,FS,,"03-D238-U-8","03",ROUTNOMM0000000106098798,Allier
2.63615861,46.63250743,,POIN_REP0000002496268922,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D978A,FS,,999,U,Calculé,FS,,"03-D978A-U-4","03",ROUTNOMM0000000106098795,Allier
3.26372338,46.32163392,,POIN_REP0000002496268923,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D115,FS,,999,U,Calculé,FS,,"03-D115-U-3","03",ROUTNOMM0000000106099122,Allier
3.94254782,46.46932834,,POIN_REP0000002496268924,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D167,FS,,999,U,Calculé,FS,,"03-D167-U-2","03",ROUTNOMM0000000106098906,Allier
3.10456525,46.68210123,,POIN_REP0000002496268925,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D139,FS,,999,U,Calculé,FS,,"03-D139-U-1","03",ROUTNOMM0000000106098818,Allier
3.34451255,46.16874146,,POIN_REP0000002496268926,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D278,FS,,999,U,Calculé,FS,,"03-D278-U-1","03",ROUTNOMM0000000106099143,Allier
3.87484296,46.29909828,,POIN_REP0000002496268927,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D212,FS,,999,U,Calculé,FS,,"03-D212-U-4","03",ROUTNOMM0000000106099011,Allier
3.79314383,46.34569845,,POIN_REP0000002496268928,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D994,FS,,999,U,Calculé,FS,,"03-D994-U-1","03",ROUTNOMM0000000106099041,Allier
2.36872261,46.48692396,,POIN_REP0000002496268929,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D412,FS,,999,U,Calculé,FS,,"03-D412-U-1","03",ROUTNOMM0000000106098873,Allier
3.06760284,46.17020793,,POIN_REP0000002496268930,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D285,FS,,999,U,Calculé,FS,,"03-D285-U-2","03",ROUTNOMM0000000106099147,Allier
2.60960034,46.39952206,,POIN_REP0000002496268931,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D302,FS,,999,U,Calculé,FS,,"03-D302-U-1","03",ROUTNOMM0000000106098932,Allier
3.02387735,46.41805602,,POIN_REP0000002496268932,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D297,FS,,999,U,Calculé,FS,,"03-D297-U-4","03",ROUTNOMM0000000106098930,Allier
2.83396816,46.39649863,,POIN_REP0000002496268933,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D38,FS,,999,U,Calculé,FS,,"03-D38-U-1","03",ROUTNOMM0000000106098966,Allier
2.8235108,46.24176242,,POIN_REP0000002496268934,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D156,FS,,999,U,Calculé,FS,,"03-D156-U-1","03",ROUTNOMM0000000106099090,Allier
2.41304564,46.41892163,,POIN_REP0000002496268935,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D150,FS,,999,U,Calculé,FS,,"03-D150-U-2","03",ROUTNOMM0000000106099018,Allier
3.32883457,46.57063767,,POIN_REP0000002496268936,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,DN7,FS,,999,U,Calculé,FS,,"03-DN7-U-1","03",ROUTNOMM0000000106098857,Allier
3.36665206,46.29124788,,POIN_REP0000002496268937,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D442,FS,,999,U,Calculé,FS,,"03-D442-U-1","03",ROUTNOMM0000000106099024,Allier
3.28457461,46.12598356,,POIN_REP0000002496268938,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D184,FS,,999,U,Calculé,FS,,"03-D184-U-1","03",ROUTNOMM0000000106099173,Allier
3.97155049,46.44714958,,POIN_REP0000002496268939,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D167,FS,,999,U,Calculé,FS,,"03-D167-U-1","03",ROUTNOMM0000000106098906,Allier
2.98001978,46.68071728,,POIN_REP0000002496268940,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D234,FS,,999,U,Calculé,FS,,"03-D234-U-3","03",ROUTNOMM0000000106098796,Allier
3.51514685,46.45832193,,POIN_REP0000002496268941,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D296,FS,,999,U,Calculé,FS,,"03-D296-U-2","03",ROUTNOMM0000000106098875,Allier
2.78552676,46.5725325,,POIN_REP0000002496268942,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D110,FS,,999,U,Calculé,FS,,"03-D110-U-1","03",ROUTNOMM0000000106098850,Allier
2.69413307,46.42700738,,POIN_REP0000002496268943,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D157,FS,,999,U,Calculé,FS,,"03-D157-U-2","03",ROUTNOMM0000000106098951,Allier
2.550411,46.1778161,,POIN_REP0000002496268944,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D109,FS,,999,U,Calculé,FS,,"03-D109-U-1","03",ROUTNOMM0000000106099139,Allier
3.03569745,46.38106188,,POIN_REP0000002496268945,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D22,FS,,999,U,Calculé,FS,,"03-D22-U-1","03",ROUTNOMM0000000106099228,Allier
2.33575675,46.35276003,,POIN_REP0000002496268946,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D113,FS,,999,U,Calculé,FS,,"03-D113-U-1","03",ROUTNOMM0000000106098956,Allier
3.74535522,46.33864569,,POIN_REP0000002496268947,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D127,FS,,999,U,Calculé,FS,,"03-D127-U-2","03",ROUTNOMM0000000106099037,Allier
3.69468512,46.2465121,,POIN_REP0000002496268948,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D990A,FS,,999,U,Calculé,FS,,"03-D990A-U-1","03",ROUTNOMM0000000106099059,Allier
3.16213411,46.06634531,,POIN_REP0000002496268949,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D132,FS,,999,U,Calculé,FS,,"03-D132-U-1","03",ROUTNOMM0000000106099229,Allier
3.2143168,46.17945318,,POIN_REP0000002496268950,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D257,FS,,999,U,Calculé,FS,,"03-D257-U-1","03",ROUTNOMM0000000106099135,Allier
3.16053465,46.44399151,,POIN_REP0000002496268951,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D65,FS,,999,U,Calculé,FS,,"03-D65-U-2","03",ROUTNOMM0000000106098899,Allier
3.62778711,46.23511672,,POIN_REP0000002496268952,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D208,FS,,999,U,Calculé,FS,,"03-D208-U-3","03",ROUTNOMM0000000106099197,Allier
3.62722301,46.23481185,,POIN_REP0000002496268953,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D208,FS,,999,U,Calculé,FS,,"03-D208-U-3","03",ROUTNOMM0000000106099197,Allier
3.79962818,46.0055356,,POIN_REP0000002496268954,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D177,FS,,999,U,Calculé,FS,,"03-D177-U-1","03",ROUTNOMM0000000106099245,Allier
2.54593691,46.22720414,,POIN_REP0000002496268955,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D152,FS,,999,U,Calculé,FS,,"03-D152-U-4","03",ROUTNOMM0000000106099101,Allier
2.68870383,46.71347363,,POIN_REP0000002496268956,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D28,FS,,999,U,Calculé,FS,,"03-D28-U-7","03",ROUTNOMM0000000106098814,Allier
3.22269927,46.27340447,,POIN_REP0000002496268957,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D115,FS,,999,U,Calculé,FS,,"03-D115-U-2","03",ROUTNOMM0000000106099122,Allier
3.09241876,46.50669262,,POIN_REP0000002496268958,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D18,FS,,999,U,Calculé,FS,,"03-D18-U-17","03",ROUTNOMM0000000106098959,Allier
2.48559616,46.36332989,,POIN_REP0000002496268959,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D151,FS,,999,U,Calculé,FS,,"03-D151-U-2","03",ROUTNOMM0000000106099132,Allier
3.36268157,46.12547011,,POIN_REP0000002496268960,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D906,FS,,999,U,Calculé,FS,,"03-D906-U-11","03",ROUTNOMM0000000106099241,Allier
3.52817374,46.36539481,,POIN_REP0000002496268961,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D463,FS,,999,U,Calculé,FS,,"03-D463-U-1","03",ROUTNOMM0000000106098974,Allier
2.96731073,46.17224762,,POIN_REP0000002496268962,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D129,FS,,999,U,Calculé,FS,,"03-D129-U-5","03",ROUTNOMM0000000106099161,Allier
2.59022272,46.20168296,,POIN_REP0000002496268963,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D350,FS,,999,U,Calculé,FS,,"03-D350-U-1","03",ROUTNOMM0000000106099107,Allier
2.63239851,46.16724003,,POIN_REP0000002496268964,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D915,FS,,999,U,Calculé,FS,,"03-D915-U-1","03",ROUTNOMM0000000106099187,Allier
2.47838797,46.3713286,,POIN_REP0000002496268965,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D40,FS,,999,U,Calculé,FS,,"03-D40-U-1","03",ROUTNOMM0000000106099010,Allier
3.8051574,46.1081181,,POIN_REP0000002496268966,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D25,FS,,999,U,Calculé,FS,,"03-D25-U-2","03",ROUTNOMM0000000106099189,Allier
3.7365848,46.27246091,,POIN_REP0000002496268967,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D424,FS,,999,U,Calculé,FS,,"03-D424-U-2","03",ROUTNOMM0000000106099081,Allier
2.84966921,46.53227592,,POIN_REP0000002496268968,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D357,FS,,999,U,Calculé,FS,,"03-D357-U-1","03",ROUTNOMM0000000106098854,Allier
2.74744401,46.30327415,,POIN_REP0000002496268969,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D455,FS,,999,U,Calculé,FS,,"03-D455-U-3","03",ROUTNOMM0000000106099015,Allier
2.91761005,46.79222908,,POIN_REP0000002496268970,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D1,FS,,999,U,Calculé,FS,,"03-D1-U-3","03",ROUTNOMM0000000106098998,Allier
2.53173345,46.26925104,,POIN_REP0000002496268971,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D151,FS,,999,U,Calculé,FS,,"03-D151-U-4","03",ROUTNOMM0000000106099132,Allier
3.36875548,46.69389933,,POIN_REP0000002496268972,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D140,FS,,999,U,Calculé,FS,,"03-D140-U-1","03",ROUTNOMM0000000106098799,Allier
3.79623596,46.20665059,,POIN_REP0000002496268973,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D207,FS,,999,U,Calculé,FS,,"03-D207-U-3","03",ROUTNOMM0000000106099212,Allier
3.74233234,46.36297556,,POIN_REP0000002496268974,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D127,FS,,999,U,Calculé,FS,,"03-D127-U-1","03",ROUTNOMM0000000106099037,Allier
3.70806468,46.34834322,,POIN_REP0000002496268975,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D213,FS,,999,U,Calculé,FS,,"03-D213-U-1","03",ROUTNOMM0000000106098948,Allier
3.2796117,46.58927255,,POIN_REP0000002496268976,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D401,FS,,999,U,Calculé,FS,,"03-D401-U-2","03",ROUTNOMM0000000106098832,Allier
3.20531828,46.65926101,,POIN_REP0000002496268977,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D287,FS,,999,U,Calculé,FS,,"03-D287-U-1","03",ROUTNOMM0000000106098789,Allier
3.62176607,46.25618114,,POIN_REP0000002496268978,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D480,FS,,999,U,Calculé,FS,,"03-D480-U-2","03",ROUTNOMM0000000106099061,Allier
2.92453002,46.66367716,,POIN_REP0000002496268979,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D534,FS,,999,U,Calculé,FS,,"03-D534-U-2","03",ROUTNOMM0000000106098794,Allier
3.61159968,46.65491993,,POIN_REP0000002496268980,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D299,FS,,999,U,Calculé,FS,,"03-D299-U-2","03",ROUTNOMM0000000106098792,Allier
3.31529712,46.4889363,,POIN_REP0000002496268981,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D65,FS,,999,U,Calculé,FS,,"03-D65-U-1","03",ROUTNOMM0000000106098899,Allier
3.16866342,46.20214399,,POIN_REP0000002496268982,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D183,FS,,999,U,Calculé,FS,,"03-D183-U-3","03",ROUTNOMM0000000106099146,Allier
2.78032673,46.48597512,,POIN_REP0000002496268983,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D252,FS,,999,U,Calculé,FS,,"03-D252-U-2","03",ROUTNOMM0000000106098880,Allier
3.14896939,46.49483972,,POIN_REP0000002496268984,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D136,FS,,999,U,Calculé,FS,,"03-D136-U-1","03",ROUTNOMM0000000106098870,Allier
3.26565164,46.32580946,,POIN_REP0000002496268985,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D415,FS,,999,U,Calculé,FS,,"03-D415-U-1","03",ROUTNOMM0000000106098985,Allier
2.96592407,46.46816753,,POIN_REP0000002496268986,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D368,FS,,999,U,Calculé,FS,,"03-D368-U-1","03",ROUTNOMM0000000106098871,Allier
3.33609883,46.22996766,,POIN_REP0000002496268987,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D218,FS,,999,U,Calculé,FS,,"03-D218-U-2","03",ROUTNOMM0000000106099120,Allier
2.71278976,46.49958797,,POIN_REP0000002496268988,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D11,FS,,999,U,Calculé,FS,,"03-D11-U-4","03",ROUTNOMM0000000106098872,Allier
3.42220056,46.12309602,,POIN_REP0000002496268989,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D906E,FS,,999,U,Calculé,FS,,"03-D906E-U-8","03",ROUTNOMM0000000356462772,Allier
3.39961365,46.1769501,,POIN_REP0000002496268990,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D67,FS,,999,U,Calculé,FS,,"03-D67-U-1","03",ROUTNOMM0000000106099134,Allier
2.61313472,46.59517267,,POIN_REP0000002496268991,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D28,FS,,999,U,Calculé,FS,,"03-D28-U-3","03",ROUTNOMM0000000106098814,Allier
3.78019824,46.20238158,,POIN_REP0000002496268992,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D507,FS,,999,U,Calculé,FS,,"03-D507-U-1","03",ROUTNOMM0000000106099102,Allier
3.51664147,46.6816934,,POIN_REP0000002496268993,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D31,FS,,999,U,Calculé,FS,,"03-D31-U-7","03",ROUTNOMM0000000106098879,Allier
3.23580038,46.08250154,,POIN_REP0000002496268994,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D419,FS,,999,U,Calculé,FS,,"03-D419-U-2","03",ROUTNOMM0000000106099208,Allier
2.50694249,46.2808204,,POIN_REP0000002496268995,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D437,FS,,999,U,Calculé,FS,,"03-D437-U-1","03",ROUTNOMM0000000106099040,Allier
2.91162756,46.34760515,,POIN_REP0000002496268996,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D201,FS,,999,U,Calculé,FS,,"03-D201-U-1","03",ROUTNOMM0000000106099005,Allier
3.04165358,46.75608658,,POIN_REP0000002496268997,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D101,FS,,999,U,Calculé,FS,,"03-D101-U-3","03",ROUTNOMM0000000106098824,Allier
3.05333908,46.40882803,,POIN_REP0000002496268998,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D1,FS,,999,U,Calculé,FS,,"03-D1-U-1","03",ROUTNOMM0000000106098998,Allier
3.01618549,46.5026984,,POIN_REP0000002496268999,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D1,FS,,999,U,Calculé,FS,,"03-D1-U-4","03",ROUTNOMM0000000106098998,Allier
3.19386944,46.53808495,,POIN_REP0000002496269000,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D138,FS,,999,U,Calculé,FS,,"03-D138-U-2","03",ROUTNOMM0000000106098840,Allier
3.47798599,46.02784715,,POIN_REP0000002496269001,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D260,FS,,999,U,Calculé,FS,,"03-D260-U-1","03",ROUTNOMM0000000106099244,Allier
2.61914411,46.12423996,,POIN_REP0000002496269002,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D51,FS,,999,U,Calculé,FS,,"03-D51-U-1","03",ROUTNOMM0000000106099250,Allier
2.67088207,46.47666639,,POIN_REP0000002496269003,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D70,FS,,999,U,Calculé,FS,,"03-D70-U-1","03",ROUTNOMM0000000106098902,Allier
3.4415362,46.08005407,,POIN_REP0000002496269004,2025/12/04 10:01:15.995+00,,,2025/10/22,CD03 2025,,D431,FS,,999,U,Calculé,FS,,"03-D431-U-1","03",ROUTNOMM0000000106099202,Allier
